0.304761905,337,1.509297052,0.8,New Point
1.906938776,302,1.123265306,0.8,New Point
3.056326531,274,1.131972789,0.8,New Point
4.223129252,254,1.131972789,0.8,New Point
5.424761905,223,1.053605442,0.8,New Point
6.556734694,260,1.088435374,0.8,New Point
7.688707483,274,0.957823129,0.8,New Point
8.698775510,306,0.949115646,0.8,New Point
9.708843537,337,0.957823129,0.8,New Point
10.727619048,302,0.835918367,0.8,New Point
11.659319728,271,0.896870748,0.8,New Point
12.599727891,257,0.888163265,0.8,New Point
13.566258503,228,0.827210884,0.8,New Point
14.480544218,257,0.905578231,0.8,New Point
15.455782313,271,0.940408163,0.8,New Point
16.509387755,306,1.158095238,0.8,New Point
17.719727891,337,1.036190476,0.8,New Point