0.674829932,747,0.761904762,0.8,H4
1.443265306,932,0.548571429,0.8,New Point
1.996734694,1110,0.426122449,0.8,New Point
2.424489796,1295,0.447346939,0.8,New Point
2.880725624,1473,0.440816327,0.8,New Point
3.327346939,1657,0.426122449,0.8,New Point
3.758367347,1835,0.494693878,0.8,New Point
4.253968254,1650,0.415419501,0.8,New Point
4.669387755,1458,0.415419501,0.8,New Point
5.085714286,1288,0.389841270,0.8,New Point
5.475555556,1103,0.424126984,0.8,New Point
5.906938776,925,0.480000000,0.8,New Point
6.386938776,733,0.404897959,0.8,New Point
6.791836735,918,0.169795918,0.8,New Point
6.981224490,1117,0.179591837,0.8,New Point
7.161904762,1295,0.146938776,0.8,New Point
7.311020408,1473,0.174693878,0.8,New Point
7.486530612,1665,0.163265306,0.8,New Point
7.662585034,1865,0.273922902,0.8,New Point
7.961541950,2042,0.136417234,0.8,New Point
8.197551020,2168,0.138775510,0.8,New Point
8.401632653,1968,0.091428571,0.8,New Point
8.561632653,1813,0.173061224,0.8,New Point
8.747755102,1643,0.202448980,0.8,New Point
8.960000000,1458,0.212244898,0.8,New Point
9.195102041,1273,0.213333333,0.8,New Point
9.421496599,1103,0.213333333,0.8,New Point
9.652244898,925,0.287346939,0.8,New Point
9.974421769,740,0.544217687,0.8,New Point