1.828571429,1214,1.010068027,0.8,New Point
2.902494331,1576,0.043537415,0.8,New Point
2.975056689,1228,0.642176871,0.8,New Point
3.644081633,1664,0.039183673,0.8,New Point
3.707936508,1414,0.649433107,0.8,New Point
4.400907029,1719,0.032653061,0.8,New Point
4.462585034,1414,0.613151927,0.8,New Point
5.126530612,1682,0.043537415,0.8,New Point
5.381224490,770,0.189387755,0.8,New Point
5.583673469,936,0.202448980,0.8,New Point
5.877551020,1610,0.039183673,0.8,New Point
6.014693878,1228,0.581224490,0.8,New Point
6.622040816,1559,0.032653061,0.8,New Point
6.693877551,1228,0.568163265,0.8,New Point
7.314285714,1559,0.058775510,0.8,New Point
7.542857143,761,0.202448980,0.8,New Point
7.791020408,926,0.261224490,0.8,New Point
8.111020408,1682,0.039183673,0.8,New Point
8.195918367,1383,0.424489796,0.8,New Point
8.751020408,1700,0.045714286,0.8,New Point
10.266122449,544,1.188571429,0.8,New Point